ID,Label,Name,ADDRESS,CITY,STATE,ZIP,NAICS,CustomerSince,EntityType,Products,EOL
8570,SB_WF,ELITE OCTANE LLC,60502 Glacier Road,Atlantic,IA,50022,325193,27-09-2007,Partnership,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8571,SB_WF,XCL RESOURCES LLC,"600 North Shepherd Drive, Suite 390",Houston,TX,77007,211120,24-02-2000,Corp C,Deposits Market Rate Savings;Deposits Market Rate Savings,|
8572,SB_WF,BALLARD PETROLEUM HOLDINGS LLC,845 12th Street West,Billings,MT,59102,211120,24-09-2004,Sole Proprietor,Business Line Of Credit;Deposits Optimize Business Checking,|
8573,SB_WF,KRAKEN OIL & GAS LLC,"9805 Katy Freeway, Suite 300",Houston,TX,77024,211120,19-02-2016,Corp C,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8574,SB_WF,AURUBIS BUFFALO INC,70 Sayre Street,Buffalo,NY,14207,331420,10-04-2017,Sole Proprietor,Deposits Market Rate Savings;Deposits Optimize Business Checking,|
8575,SB_WF,OWENS CORNING,1 Owens Corning Pkwy.,Toledo,OH,43659,327993,02-01-2017,Sole Proprietor,Deposits Business Platinum Savings;Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
8576,SB_WF,BERKSHIRE HATHAWAY INC,1111 S. 103rd Street,Omaha,NE,68124,486210,14-10-2014,Corp S,Deposits Initiate Business Checking;Business Platinum Credit Card;Deposits Navigate Business Checking,|
8577,SB_WF,BERKSHIRE HATHAWAY INC,1111 S. 103rd Street,Omaha,NE,68124,486210,28-02-2012,LLC,Deposits Initiate Business Checking;Deposits Optimize Business Checking;Business Elite Signature Card,|
8578,SB_WF,HESS CORP,1501 McKinney Street,Houston,TX,77010,211120,11-10-2009,LLC,Business Line Of Credit;Deposits Market Rate Savings;Deposits Business Platinum Savings,|
8579,SB_WF,BERKSHIRE HATHAWAY INC,1111 S. 103rd Street,Omaha,NE,68124,486210,22-06-2006,Sole Proprietor,Deposits Market Rate Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8580,SB_WF,BERKSHIRE HATHAWAY INC,1111 S. 103rd Street,Omaha,NE,68124,486210,11-07-2014,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8581,SB_WF,MARQUETTE BOARD OF LIGHT & POWER,2200 Wright Street,Marquette,MI,49855,221118,25-05-2006,Sole Proprietor,Deposits Business Platinum Savings;Business Platinum Credit Card;Business Platinum Credit Card,|
8582,SB_WF,KRAKEN OIL & GAS LLC,"9805 Katy Freeway, Suite 300",Houston,TX,77024,211120,04-01-2006,Partnership,Business Elite Signature Card;Deposits Initiate Business Checking;Business Elite Signature Card,|
8583,SB_WF,BERKSHIRE HATHAWAY INC,1111 S. 103rd Street,Omaha,NE,68124,486210,04-02-2010,Partnership,Business Line Of Credit,|
8584,SB_WF,DE3 OPERATING LLC,3724 Hulen Street,Forth Worth,TX,76107,211120,26-03-2010,Sole Proprietor,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8585,SB_WF,HELIS OIL & GAS CO LLC,228 Saint Charles Avenue Suite 912,New Orleans,LA,70130,211120,27-04-2009,Partnership,Business Platinum Credit Card;Business Elite Signature Card;Business Platinum Credit Card,|
8586,SB_WF,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,486210,12-09-2017,Trust,Business Elite Signature Card;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
8587,SB_WF,HG ENERGY II APPALACHIA LLC,5260 Dupont Road,Parkersburg,WV,26101,211130,28-10-2003,Corp S,Deposits Navigate Business CheckingDeposits Market Rate Savings,|
8588,SB_WF,CALLON PETROLEUM CO,"2000 W. Sam Houston Pkwy. S., Suite 2000",Houston,TX,77042,211120,25-10-2012,LLC,Deposits Business Platinum Savings;Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
8589,SB_WF,TAPSTONE ENERGY LLC,100 E. Main St.,Oklahoma City,OK,73104,211130,24-07-2013,LLP,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8590,SB_WF,COGENT MIDSTREAM WESTEX LLC,"2000 McKinney Avenue, Suite 400",Dallas,TX,75201,486210,30-01-2006,LLP,Deposits Initiate Business Checking;Business Elite Signature Card,|
8591,SB_WF,TRANSCANADA PIPELINE USA LTD,"700 Louisiana St, Suite700",Houston,TX,77002,486210,18-02-2009,Trust,Deposits Initiate Business Checking;Business Line Of Credit;Business Elite Signature Card,|
8592,SB_WF,TC PIPELINES LP,"700 Louisiana Street, Suite 700",Houston,TX,77002,486210,11-05-2008,Sole Proprietor,Deposits Initiate Business Checking;Deposits Navigate Business Checking,|
8593,SB_WF,AMERICAN NATURAL RESOURCES CO,P. O. Box 2446,Houston,TX,77252,486210,03-12-2009,Corp C,Deposits Navigate Business CheckingDeposits Market Rate Savings,|
8594,SB_WF,WOOD ISLAND WASTE MANAGEMENT INC,E10081 East Highway M-28,Wetmore,MI,49896,562212,02-05-2015,Sole Proprietor,Deposits Navigate Business Checking;Business Elite Signature Card,|
8595,SB_WF,BINDERHOLZ LIVE OAK LLC,47368 County Rd 118,Grover,CO,80729,321113,03-03-2009,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8596,SB_WF,CRODA INTERNATIONAL PUBLIC LC,300-A Columbus Circle,Edison,NJ,08837-3907,325613,15-09-2016,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking;Deposits Navigate Business Checking,|
8597,SB_WF,RECOIL RESOURCES OPERATING INC,"8 Greenway Plaza, #1010",Houston,TX,77046,211120,01-07-2007,LLC,Deposits Market Rate Savings,|
8598,SB_WF,TRANSCANADA PIPELINE USA LTD,"700 Louisiana St, Suite700",Houston,TX,77002,486210,03-10-2017,Trust,Deposits Market Rate Savings;Business Platinum Credit Card,|
8599,SB_WF,TRANSCANADA PIPELINE USA LTD,"700 Louisiana St, Suite700",Houston,TX,77002,486210,30-08-2007,Sole Proprietor,Deposits Initiate Business Checking,|
8600,SB_WF,Southern Star Acquisition Corp,4700 State Route 56,Owensboro,KY,42301,486210,09-09-2007,Partnership,Deposits Business Platinum Savings;Business Line Of Credit;Deposits Initiate Business Checking,|
8601,SB_WF,SMITHFIELD FOODS INC,111 Commerce Strett,Smithfield,VA,23430,311612,23-03-2018,Corp C,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Business Line Of Credit,|
8602,SB_WF,KRAKEN OIL & GAS III LLC,"9805 Katy Freeway, Suite 300",Houston,TX,77024,211120,05-10-2011,Sole Proprietor,Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
8603,SB_WF,MAGNOLIA OIL & GAS CORP,"Nine Greenway Plaza, Suite 1300",Houston,TX,77046,211130,03-12-2000,Corp S,Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
8604,SB_WF,GUAM POWER AUTHORITY,PO Box 2977,Hagatna,GU,96932,221112,25-12-2015,Corp S,Business Platinum Credit CardBusiness Platinum Credit Card,|
8605,SB_WF,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,486210,21-01-2016,Corp S,Deposits Navigate Business Checking;Business Line Of Credit;Business Line Of Credit,|
8606,SB_WF,CPV VALLEY LLC,8403 Colesville Road Suite 915,Silver Spring,MD,20910,221112,30-05-2016,LLP,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8607,SB_WF,HOLLINGSWORTH & VOSE CO,112 Washington Street,East Walpole,MA,2038,322121,20-02-2006,LLP,Deposits Initiate Business Checking;Deposits Business Platinum Savings;Deposits Market Rate Savings,|
8608,SB_WF,QEP RESOURCES INC,1050 17th St. Suite 800,Denver,CO,80265,211120,24-01-2018,Partnership,Deposits Initiate Business Checking;Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8609,SB_WF,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,486210,28-09-2012,LLP,Business Elite Signature Card;Deposits Navigate Business Checking,|
8610,SB_WF,TREDEGAR CORP,1100 Boulders Parkway,Richmond,VA,23225,331318,31-03-2008,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8611,SB_WF,TRIUMPH ENERGY PARTNERS,"8908 S Yale Ave, Suite 250",Tulsa,OK,74137,211120,07-12-2004,Sole Proprietor,Business Platinum Credit CardBusiness Platinum Credit Card,|
8612,SB_WF,BCE-MACH LLC,14201 Wireless Way,Oklahoma City,OK,73134,211120,04-12-2010,Sole Proprietor,Deposits Navigate Business CheckingDeposits Navigate Business Checking,|
8613,SB_WF,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,486210,03-08-2005,Partnership,Deposits Initiate Business Checking;Business Elite Signature Card,|
8614,SB_WF,ARMOR ENERGY LLC,"4500 South Garnett Road, Suite 250",Tulsa,OK,74146,211120,04-10-2003,Corp C,Deposits Optimize Business Checking,|
8615,SB_WF,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,"53 State Street, 14th Floor",Boston,MA,2109,221112,04-07-2002,Partnership,Deposits Initiate Business Checking;Business Line Of Credit,|
8616,SB_WF,URBAN OIL & GAS GROUP LLC,"1000 East 14th Street, Suite 300 (3rd Floor)",Plano,TX,75074,211120,14-12-2013,Trust,Business Line Of CreditDeposits Business Platinum Savings,|
8617,SB_WF,PACIFIC COAST BUILDING PRODUCTS INC,"10600 White Rock Road, Building B, Suite 100",Rancho Cordova,CA,95670,327420,10-04-2002,Trust,Deposits Business Platinum Savings;Deposits Market Rate Savings;Deposits Optimize Business Checking,|
8618,SB_WF,NORTHERN LIGHT HEALTH,43 Whiting Hill Road,Brewer,ME,4412,622110,15-04-2010,LLP,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8619,SB_WF,CONRAD & BISCHOFF INC,2251 N Holmes Ave,Idaho Falls,ID,83401,424720,03-12-2001,Sole Proprietor,Business Line Of CreditDeposits Initiate Business Checking,|
8620,SB_WF,LOTTE CHEMICAL USA CORP,840 GESSNER ROAD STE 300,HOUSTON,TX,77024,325110,03-08-2014,Corp S,Business Platinum Credit CardDeposits Initiate Business Checking,|
8621,SB_WF,WESTLAKE CHEMICAL CORP,"2801 POST OAK BOULEVARD, SUITE 600",HOUSTON,TX,77056,325110,30-10-2009,Corp C,Deposits Initiate Business Checking;Business Platinum Credit Card;Deposits Initiate Business Checking,|
8622,SB_WF,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,211120,07-01-2001,LLC,Deposits Market Rate Savings;Deposits Business Platinum Savings,|
8623,SB_WF,FOURPOINT ENERGY LLC,100 Saint Paul St suite 400,Denver,CO,80206,211130,02-02-2008,Sole Proprietor,Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
8624,SB_WF,QEP RESOURCES INC,1050 17th St. Suite 800,Denver,CO,80265,211120,27-02-2007,Trust,Deposits Initiate Business Checking;Business Line Of Credit;Business Elite Signature Card,|
8625,SB_WF,TITAN ROCK EXPLORATION & PRODUCTION LLC,"1601 Elm Street, Suite 3500",Dallas,TX,75201,211130,09-12-2014,Sole Proprietor,Business Platinum Credit Card;Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8626,SB_WF,LUPTON VENTURES INC,1405 14th St,Fort Lupton,CO,80621,331315,19-07-2010,Sole Proprietor,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8627,SB_WF,CLEARWAY ENERGY GROUP LLC,"300 Carnegie Center, Suite 300",Princeton,NJ,8540,221112,05-01-2016,Sole Proprietor,Deposits Market Rate Savings;Business Line Of Credit;Deposits Initiate Business Checking,|
8628,SB_WF,DOMINION ENERGY INC,120 Tredegar Street,Richmond,VA,23219,486210,13-10-2017,Corp C,Business Elite Signature Card;Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
8629,SB_WF,JAMES HARDIE INDUSTRIES PUBLIC LTD CO,231 S LaSalle St. Unit 2000,Chicago,IL,60604,327390,16-04-2004,Corp S,Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
8630,SB_WF,DARLING INGREDIENTS INC,5601 N. MacArthur Blvd.,Irving,TX,75038,311613,07-06-2005,Sole Proprietor,Deposits Initiate Business Checking,|
8631,SB_WF,LUCID ENERGY GROUP II LLC,3100 McKinnon Suite 800,Dallas,TX,75201,211130,24-02-2012,Trust,Deposits Initiate Business Checking;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
8632,SB_WF,EQUITRANS MIDSTREAM CORP,2200 Energy Drive,Canonsburg,PA,15317,486210,15-07-2000,Trust,Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8633,SB_WF,RIMROCK OIL & GAS LP,"5445 DTC Parkway, Suite 1250",Greenwood Village,CO,80111,211120,21-02-2008,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8634,SB_WF,ROSEMORE INC,16200 Park Row Suite 300,Houston,TX,77084,211130,26-05-2008,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8635,SB_WF,CUB CREEK ENERGY LLC,"200 Plaza Drive, Suite 100",Highlands Ranch,CO,80129,211120,10-07-2004,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking,|
8636,SB_WF,TALL OAK MIDSTREAM LLC,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,211130,06-03-2007,Partnership,Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
8637,SB_WF,MOXIE FREEDOM LLC,237 Mingle Inn Road,Berwick,PA,18603,221112,03-06-2002,Trust,Deposits Market Rate Savings;Deposits Navigate Business Checking;Deposits Market Rate Savings,|
8638,SB_WF,BENTELER NORTH AMERICA CORP,"2650 N.Opdyke Rd, Suite B",Auburn Hills,MI,48326,331210,17-02-2012,Trust,Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8639,SB_WF,CASCADES TISSUE GROUP - PENNSYLVANIA INC,901 Sathers Drive,Pittston,PA,18640,322130,31-10-2003,Sole Proprietor,Deposits Optimize Business Checking;Business Line Of Credit;Business Elite Signature Card,|
8640,SB_WF,ROSEHILL RESOURCES,16200 Park Row Suite 300,Houston,TX,77084,213111,19-02-2000,Corp S,Deposits Business Platinum Savings;Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8641,SB_WF,TALL OAK MIDSTREAM LLC,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,211130,13-12-2001,Sole Proprietor,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8642,SB_WF,ENERPLUS RESOURCES CORP,"950 17th Street, Suite 2200",Denver,CO,80202,211120,15-11-2007,Sole Proprietor,Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
8643,SB_WF,FIREWATER LLC,2366 Sulphur Plant Road,Beaumont,TX,77705,325199,24-01-2000,LLP,Deposits Navigate Business Checking;Deposits Business Platinum Savings,|
8644,SB_WF,SOUTHWEST CHEESE CO LLC,1141 Curry Road 4,Clovis,NM,88101,311513,25-12-2011,Corp C,Deposits Optimize Business Checking;Deposits Business Platinum Savings;Deposits Business Platinum Savings,|
8645,SB_WF,ANTERO RESOURCES CORP,1615 Wynkoop Street,Denver,CO,80202,213112,18-02-2005,Corp C,Business Line Of CreditDeposits Initiate Business Checking,|
8646,SB_WF,TUG HILL OPERATING,1320 S. University Drive,Fort Worth,TX,76107,211130,08-07-2017,LLC,Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8647,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,UT,77002,211130,23-11-2017,Sole Proprietor,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Deposits Navigate Business Checking,|
8648,SB_WF,APACHE CORP,"17802 IH 10 W, Suite 300",San Antonio,TX,78257,211130,07-09-2007,LLP,Business Elite Signature Card;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8649,SB_WF,ENERGY TRANSFER LP,1300 Main Street,Houston,TX,77002,486910,22-12-2012,Corp S,Business Platinum Credit Card;Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8650,SB_WF,APACHE CORP,"17802 IH 10 W, Suite 300",San Antonio,TX,78257,211120,31-10-2007,Sole Proprietor,Deposits Market Rate SavingsDeposits Initiate Business Checking,|
8651,SB_WF,OASIS PETROLEUM INC,"1001 Fannin Street, Suite 1500",Houston,TX,77001,211120,06-12-2002,Partnership,Deposits Navigate Business CheckingDeposits Initiate Business Checking,|
8652,SB_WF,KNAUF INSULATION,One Knauf Drive,Shelbyville,IN,46176,327993,28-02-2014,Sole Proprietor,Deposits Initiate Business CheckingDeposits Market Rate Savings,|
8653,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,486210,01-11-2015,Corp C,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8654,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,211130,19-05-2004,Partnership,Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
8655,SB_WF,GREAT LAKES GAS TRANSMISSION CO,"700 Louisiana St, Suite700",Houston,TX,77002-2700,486210,30-07-2009,LLC,,|
8656,SB_WF,GREAT LAKES GAS TRANSMISSION LP,"700 Louisiana St, Suite700",Houston,TX,77002-2700,486210,14-11-2010,Sole Proprietor,Deposits Navigate Business Checking;Business Line Of Credit;Business Platinum Credit Card,|
8657,SB_WF,TRANSCANADA GL INC,"700 Louisiana St, Suite700",Houston,TX,77002-2700,486210,25-07-2011,Partnership,Business Line Of Credit;Deposits Optimize Business Checking,|
8658,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,486210,31-01-2005,Sole Proprietor,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8659,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,493190,26-06-2002,LLC,Deposits Navigate Business Checking;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
8660,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Houston,TX,77002,211130,06-11-2001,Corp C,Deposits Market Rate Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8661,SB_WF,Berkshire Hathaway Energy,666 Grand Avenue P.O. Box 657,Des Moines,IA,50306-0657,486210,20-03-2006,Sole Proprietor,Business Platinum Credit Card,|
8662,SB_WF,ENTERPRISE PRODUCTS PARTNERS LP,1100 Louisiana Street,Hosuton,TX,77002,486210,12-09-2013,LLP,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8663,SB_WF,AMP ANGELINA LLC,"2200 Ross Ave., Ste 4600E",Dallas,TX,75201,211130,12-04-2001,Corp S,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8664,SB_WF,TEXAS PETROLEUM INVESTMENT CO,5850 San Felipe Street,Houston,TX,77057,211130,16-09-2010,Trust,Deposits Initiate Business CheckingBusiness Elite Signature Card,|
8665,SB_WF,BIRCH RESOURCES,909 Fannin Street,Houston,TX,77010,211120,13-06-2015,LLC,Deposits Navigate Business CheckingDeposits Initiate Business Checking,|
8666,SB_WF,ENERGY TRANSFER LP,8111 Westchester Drive,Dallas,TX,75225,486210,22-07-2002,LLC,Business Line Of Credit;Deposits Initiate Business Checking,|
8667,SB_WF,ENERGY TRANSFER LP,8111 Westchester Drive,Dallas,TX,75225,486210,08-05-2013,Corp C,Deposits Market Rate Savings,|
8668,SB_WF,WHITE ROCK OIL & GAS LLC,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,211120,24-11-2016,LLC,Business Elite Signature Card;Business Elite Signature Card;Deposits Optimize Business Checking,|
8669,SB_WF,SOUTHWESTERN ENERGY CO INC,10000 Energy Drive,Spring,TX,26378-1402,211130,08-12-2010,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8670,SB_WF,RIO GRANDE E&P LLC,"10000 Memorial Dr., Suite 500",Houston,TX,77024,211130,30-05-2016,Corp C,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Business Elite Signature Card,|
8671,SB_WF,RIO GRANDE E&P LLC,10000 Memorial Dr. Suite 500,Houston,TX,77024,211130,24-08-2008,LLC,Business Elite Signature Card;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8672,SB_WF,LUCID ENERGY GROUP II LLC,3100 McKinnon Suite 800,Dallas,TX,75201,486210,24-09-2017,LLP,Deposits Business Platinum Savings,|
8673,SB_WF,ABRAXAS PETROLEUM CORP,18803 MEISNER DR,San Antonio,TX,78258,211120,13-01-2014,Sole Proprietor,Deposits Initiate Business Checking;Deposits Market Rate Savings,|
8674,SB_WF,CONTURA ENERGY INC,340 Martin Luther King Jr. Blvd.,Bristol,TN,37620,212112,20-12-2017,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8675,SB_WF,EARTHSTONE ENERGY INC,"1400 Woodloch Forest Drive, Suite 300",The Woodlands,TX,77380,211120,04-06-2010,Sole Proprietor,Deposits Market Rate Savings;Business Platinum Credit Card,|
8676,SB_WF,PEPSICO INC,700 anderson hill road,"Purchase, NY",NY,10577,311919,10-05-2011,Trust,Deposits Navigate Business Checking;Business Line Of Credit;Deposits Initiate Business Checking,|
8677,SB_WF,NUCOR CORP,1915 Rexford Road,Charlotte,NC,28211,332312,25-07-2005,Corp S,Business Elite Signature Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8678,SB_WF,TENARIS,2200 W Loop S Ste 800,Houston,TX,77027,331210,05-05-2012,Trust,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8679,SB_WF,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,221121,03-01-2014,Sole Proprietor,Deposits Initiate Business Checking,|
8680,SB_WF,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,53 State Street 14th Floor,Boston,MA,2109,562211,27-11-2000,Sole Proprietor,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8681,SB_WF,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,211130,25-11-2017,Sole Proprietor,Deposits Optimize Business Checking;Business Line Of Credit,|
8682,SB_WF,MPLX LP,200 East Hardin Street,Findlay,OH,45840,211130,04-03-2000,LLC,Deposits Optimize Business CheckingDeposits Navigate Business Checking,|
8683,SB_WF,RYOBI DIE CASTING (USA) INC,800 W. Mausoleum Road,Shelbyville,IN,46176,331523,01-01-2016,Sole Proprietor,Deposits Navigate Business Checking,|
8684,SB_WF,LOUISIANA ENERGY & POWER AUTHORITY,210 Venture Way,Lafayette,LA,70507,221112,26-10-2005,Sole Proprietor,Business Platinum Credit Card;Business Line Of Credit,|
8685,SB_WF,WEC Energy Group Inc,231 W. Michigan Street,Milwaukee,WI,53203,221112,27-06-2015,Sole Proprietor,Deposits Initiate Business Checking,|
8686,SB_WF,WEC Energy Group Inc,231 W. Michigan Street,Milwaukee,WI,53203,221112,26-10-2009,Sole Proprietor,Deposits Navigate Business CheckingBusiness Line Of Credit,|
8687,SB_WF,POWDER RIVER MIDSTREAM,1662 South Sheridan Ave,Sheridan,WY,82801,211130,10-07-2014,Sole Proprietor,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Business Platinum Credit Card,|
8688,SB_WF,AES CORP,One Monument Circle,Indianapolis,IN,46204,221122,01-11-2011,LLP,Business Platinum Credit Card,|
8689,SB_WF,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,486210,26-11-2006,Sole Proprietor,Deposits Initiate Business Checking,|
8690,SB_WF,THE PROCTER & GAMBLE CO,1 Procter & Gamble Plaza,Cincinnati,OH,45202,541715,11-01-2014,Partnership,Business Line Of CreditBusiness Line Of Credit,|
8691,SB_WF,MEAD JOHNSON & CO LLC,"225 North Canal Street, 25th Floor",Chicago,IL,60606,311514,28-02-2007,Partnership,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8692,SB_WF,Roseburg Forest Products,3660 Gateway Street,Springfield,OR,97477,321219,17-11-2009,Sole Proprietor,Deposits Optimize Business Checking;Deposits Navigate Business Checking,|
8693,SB_WF,VICTORIA CITY POWER LLC,5850 San Felipe Street,Houston,TX,77057,221112,22-06-2008,Sole Proprietor,Deposits Market Rate Savings;Deposits Business Platinum Savings,|
8694,SB_WF,VICTORIA PORT POWER LLC,5850 San Felipe Street,Houston,TX,77057,221112,02-09-2017,LLC,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8695,SB_WF,HICKORY RUN ENERGY LLC,4900 Edinburg Rd,New Castle,PA,16120,221112,02-11-2001,LLP,Deposits Initiate Business Checking;Deposits Market Rate Savings;Business Line Of Credit,|
8696,SB_WF,SACRAMENTO MUNICIPAL UTILITY DISTRICT (SMUD),6201 S Street,Sacramento,CA,95817-1899,221121,09-07-2012,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8697,SB_WF,APACHE CORP,"17802 IH 10 W, Suite 300",San Antonio,TX,78257,211130,19-03-2000,Partnership,Deposits Business Platinum Savings,|
8698,SB_WF,CHENIERE ENERGY INC,"700 Milam Street, Suite 1900",Houston,TX,77002,486210,24-03-2003,Corp C,Deposits Initiate Business Checking,|
8699,SB_WF,"Bison Oil & Gas Partners II, LLC","518 17th St., Suite 1800",Denver,CO,80202,211120,20-08-2003,Sole Proprietor,Deposits Market Rate Savings;Business Platinum Credit Card,|
8700,SB_WF,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,486210,12-04-2010,Trust,Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8701,SB_WF,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,486210,01-12-2009,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
8702,SB_WF,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,486210,25-04-2013,Corp C,Deposits Optimize Business Checking;Deposits Navigate Business Checking,|
8703,SB_WF,SEMPRA ENERGY,488 8th Avenue,San Diego,CA,92101,488999,05-12-2010,Corp C,Deposits Market Rate Savings;Deposits Initiate Business Checking,|
8704,SB_WF,TARGA GCX PIPELINE LLC,"811 Louisiana, Suite 200",Houston,TX,77002,486210,17-03-2016,Corp C,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
8705,SB_WF,DCP MIDSTREAM LP,"370 17th Street, Suite 2500; ATTN: General Counsel",Denver,CO,80202,486210,15-03-2018,LLP,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
8706,SB_WF,KINDER MORGAN INC,"1001 Louisiana St., Suite 1000",Houston,TX,77002,486210,27-07-2016,LLP,Business Line Of Credit;Business Line Of Credit,|
8707,SB_WF,ALTUS MIDSTREAM LP,"2000 Post Oak Blvd., Suite 100",Houston,TX,77056-4400,486210,09-06-2018,LLC,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Deposits Optimize Business Checking,|
8708,SB_WF,DCP MIDSTREAM LP,"370 17th Street, Suite 2500; ATTN: General Counsel",Denver,CO,80202,486210,02-11-2002,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Business Line Of Credit,|
8709,SB_WF,ALTUS MIDSTREAM LP,"2000 Post Oak Blvd., Suite 100",Houston,TX,77056-4400,486210,01-11-2000,Sole Proprietor,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
