EdgeID,label,FromNodeId,ToNodeId,grossTx,grossTxFreq
18290,Fav,5905,3622,800,< 3 / year
18291,Fav,6363,2859,300,< 3 / year
18292,Fav,1957,4704,800,<200/year
18293,Fav,1800,2060,2000,< 5/year
18294,Fav,5921,7030,200,< 1 / year
18295,Fav,6362,513,2000,< 5/year
18296,Fav,500,8458,600,< 5/year
18297,Fav,8641,4870,10000,< 15/year
18298,Fav,1072,6581,500,< 3 / year
18299,Fav,114,8207,400,< 1 / year
18300,Fav,4560,7696,800,< 5/year
18301,Fav,927,5576,2000,> 400 / year
18302,Fav,2767,6831,5000,<200/year
18303,Fav,3502,8335,300,< 5/year
18304,Fav,1911,7626,900,<200/year
18305,Fav,1208,802,700,< 15/year
18306,Fav,7509,6315,50,> 400 / year
18307,Fav,2088,4073,0,< 3 / year
18308,Fav,2237,1749,400,< 15/year
18309,Fav,6245,7045,0,< 1 / year
18310,Fav,7340,17,10000,< 1 / year
18311,Fav,8858,1649,100,< 5/year
18312,Fav,5801,5940,50000,<100 / year
18313,Fav,3792,81,0,<200/year
18314,Fav,8099,5869,500,< 50 / year
18315,Fav,1344,6813,600,< 15/year
18316,Fav,4189,4319,50000,<200/year
18317,Fav,5167,6044,800,< 15/year
18318,Fav,2455,1549,20000,< 1 / year
18319,Fav,2612,8971,50000,<200/year
18320,Fav,7243,755,800,< 15/year
18321,Fav,8984,7927,800,< 15/year
18322,Fav,5991,60,0,< 1 / year
18323,Fav,1106,1666,10000,< 5/year
18324,Fav,1843,7707,900,< 5/year
18325,Fav,8665,2969,800,<200/year
18326,Fav,4300,3242,2000,<100 / year
18327,Fav,4343,1158,1000,< 5/year
18328,Fav,6513,206,500,< 50 / year
18329,Fav,5439,8345,800,< 5/year
18330,Fav,8171,5433,500,< 50 / year
18331,Fav,2688,2683,500,< 15/year
18332,Fav,4075,4387,1000,< 3 / year
18333,Fav,4759,219,0,<200/year
18334,Fav,6232,7350,10000,< 5/year
18335,Fav,2393,5796,300,<100 / year
18336,Fav,6219,1594,800,<200/year
18337,Fav,8880,7253,300,<400/year
18338,Fav,6786,8866,2000,< 5/year
18339,Fav,5785,4059,2000,< 1 / year
18340,Fav,1567,8408,700,< 5/year
18341,Fav,4045,8947,300,< 1 / year
18342,Fav,850,6324,600,<400/year
18343,Fav,5634,5154,400,<100 / year
18344,Fav,6252,3134,400,< 3 / year
18345,Fav,6770,6858,50000,< 5/year
18346,Fav,1217,8025,200,< 1 / year
18347,Fav,4097,8292,100,< 1 / year
18348,Fav,465,5429,50000,< 15/year
18349,Fav,4264,4430,300,<400/year
18350,Fav,4143,7838,1000,< 5/year
18351,Fav,6549,106,5000,< 1 / year
18352,Fav,4120,537,10000,< 15/year
18353,Fav,5813,1614,10000,< 15/year
18354,Fav,7085,584,700,< 3 / year
18355,Fav,6040,8416,800,< 15/year
18356,Fav,2681,8167,50000,< 1 / year
18357,Fav,2607,7179,50,< 1 / year
18358,Fav,3309,4362,50000,< 1 / year
18359,Fav,2628,7241,0,> 400 / year
18360,Fav,2310,3277,300,< 3 / year
18361,Fav,2583,8121,500,< 1 / year
18362,Fav,367,6496,500,< 1 / year
18363,Fav,4200,3182,700,< 15/year
18364,Fav,5455,8866,2000,< 1 / year
18365,Fav,5456,5476,1000,< 25 / year
18366,Fav,5715,212,100,< 15/year
18367,Fav,4767,6024,700,< 1 / year
18368,Fav,437,1085,20000,<100 / year
18369,Fav,3038,4530,5000,< 3 / year
18370,Fav,6359,3600,2000,<200/year
18371,Fav,8140,1694,600,< 3 / year
18372,Fav,8261,754,5000,<100 / year
18373,Fav,245,7299,2000,<200/year
18374,Fav,6585,8934,50,< 1 / year
18375,Fav,9037,2750,700,< 1 / year
18376,Fav,2724,856,0,< 1 / year
18377,Fav,7895,2680,400,< 50 / year
18378,Fav,2804,3848,800,<400/year
18379,Fav,4226,4637,50,< 1 / year
18380,Fav,6507,5356,800,< 1 / year
18381,Fav,2774,543,20000,< 3 / year
18382,Fav,362,1027,500,< 25 / year
18383,Fav,4545,2730,300,< 50 / year
18384,Fav,4614,2658,50000,< 3 / year
18385,Fav,4945,6849,100,< 25 / year
18386,Fav,4200,5754,50,<100 / year
18387,Fav,5081,1365,0,< 3 / year
18388,Fav,7552,9055,800,< 5/year
18389,Fav,3033,3001,5000,< 3 / year
18390,Fav,2342,7164,400,< 1 / year
18391,Fav,1303,3926,900,< 5/year
18392,Fav,3124,4339,800,< 3 / year
18393,Fav,4538,1392,700,< 5/year
18394,Fav,7965,1143,400,< 5/year
18395,Fav,2998,6281,300,< 5/year
18396,Fav,4632,2143,10000,< 50 / year
18397,Fav,4484,4075,2000,<200/year
18398,Fav,4125,1486,2000,< 5/year
18399,Fav,2230,5029,1000,< 5/year
18400,Fav,4209,5630,900,< 5/year
18401,Fav,6717,1307,700,<400/year
18402,Fav,6041,4014,500,< 3 / year
18403,Fav,2546,2669,900,< 5/year
18404,Fav,1760,8364,400,> 400 / year
18405,Fav,8075,8920,600,< 15/year
18406,Fav,1534,821,50000,< 3 / year
18407,Fav,7138,8364,700,< 3 / year
18408,Fav,3812,3285,800,< 1 / year
18409,Fav,6130,1208,50000,< 5/year
18410,Fav,3455,2983,800,< 5/year
18411,Fav,5191,2977,20000,< 3 / year
18412,Fav,4270,7586,50,< 3 / year
18413,Fav,952,8877,700,< 5/year
18414,Fav,4192,6171,2000,> 400 / year
18415,Fav,5074,2872,5000,< 3 / year
18416,Fav,2868,5822,900,<100 / year
18417,Fav,1185,4566,200,< 1 / year
18418,Fav,6105,4934,500,< 5/year
18419,Fav,2070,3953,2000,<100 / year
18420,Fav,1034,515,700,<200/year
18421,Fav,4739,4477,50,< 50 / year
18422,Fav,3017,8982,700,< 3 / year
18423,Fav,825,2393,200,< 3 / year
18424,Fav,4686,3759,0,< 5/year
18425,Fav,7184,2742,1000,< 1 / year
18426,Fav,4481,5041,300,< 1 / year
18427,Fav,3248,7752,2000,> 400 / year
18428,Fav,5770,5557,900,< 3 / year
18429,Fav,1517,5896,300,< 1 / year
18430,Fav,1981,4817,600,< 5/year
18431,Fav,908,7290,1000,< 5/year
18432,Fav,8610,3096,2000,< 25 / year
18433,Fav,7953,4679,10000,< 5/year
18434,Fav,7212,5627,200,< 50 / year
18435,Fav,6100,5813,700,< 1 / year
18436,Fav,6312,5340,700,< 1 / year
18437,Fav,6842,2766,700,< 50 / year
18438,Fav,2706,8464,700,< 5/year
18439,Fav,3125,3852,20000,< 25 / year
18440,Fav,8144,7362,200,< 5/year
18441,Fav,3700,2869,0,< 5/year
18442,Fav,5809,6858,400,< 5/year
18443,Fav,1334,7657,1000,< 1 / year
18444,Fav,621,4262,800,<400/year
18445,Fav,4463,3131,600,< 1 / year
18446,Fav,983,6026,50,< 5/year
18447,Fav,2108,6757,50,<100 / year
18448,Fav,5235,9056,20000,> 400 / year
18449,Fav,7208,448,900,< 25 / year
18450,Fav,3131,5996,5000,> 400 / year
18451,Fav,542,1636,5000,< 5/year
18452,Fav,266,7746,300,< 1 / year
18453,Fav,7070,5604,50,< 15/year
18454,Fav,8883,6335,50,> 400 / year
18455,Fav,3495,5669,900,< 1 / year
18456,Fav,6507,995,500,< 15/year
18457,Fav,4767,5573,100,< 3 / year
18458,Fav,4087,33,0,< 1 / year
18459,Fav,6996,7372,20000,< 5/year
18460,Fav,8624,7213,100,< 5/year
18461,Fav,243,6507,100,<200/year
18462,Fav,6120,5452,800,< 3 / year
18463,Fav,4574,8945,50,<200/year
18464,Fav,2703,2150,300,< 15/year
18465,Fav,4727,7656,5000,< 50 / year
18466,Fav,4354,6041,0,< 5/year
18467,Fav,2291,7943,500,< 5/year
18468,Fav,3888,6489,400,< 5/year
18469,Fav,4362,5082,900,< 3 / year
18470,Fav,8213,6458,50000,< 3 / year
18471,Fav,7519,3265,10000,< 5/year
18472,Fav,4394,6190,500,< 5/year
18473,Fav,7752,8900,700,< 3 / year
18474,Fav,4738,8663,700,< 5/year
18475,Fav,4916,4398,400,< 1 / year
18476,Fav,5107,6617,5000,< 3 / year
18477,Fav,2075,7321,5000,< 15/year
18478,Fav,7182,6124,100,< 50 / year
18479,Fav,4856,1524,0,<200/year
18480,Fav,7170,2711,500,< 25 / year
18481,Fav,8854,6210,0,< 1 / year
18482,Fav,4169,2601,400,<200/year
18483,Fav,6644,7053,400,< 5/year
18484,Fav,6168,3146,900,< 25 / year
18485,Fav,1316,4731,400,< 3 / year
18486,Fav,5596,8752,900,< 3 / year
18487,Fav,2715,2789,0,< 3 / year
18488,Fav,2271,4103,5000,<100 / year
18489,Fav,5473,1701,1000,< 5/year
18490,Fav,3898,5666,800,<200/year
18491,Fav,1091,5644,600,< 5/year
18492,Fav,5929,8293,5000,< 15/year
18493,Fav,1059,8441,200,< 50 / year
18494,Fav,6044,589,500,< 50 / year
18495,Fav,3207,4920,5000,< 15/year
18496,Fav,1608,987,10000,< 3 / year
18497,Fav,3401,4680,200,< 5/year
18498,Fav,8663,8327,100,< 3 / year
18499,Fav,6845,7165,800,< 1 / year
18500,Fav,2433,1338,100,< 3 / year
18501,Fav,8034,3333,700,< 1 / year
18502,Fav,6388,2127,1000,< 5/year
18503,Fav,7117,2790,20000,< 1 / year
18504,Fav,8379,7591,5000,< 5/year
18505,Fav,1077,4179,400,< 5/year
18506,Fav,351,6651,100,< 5/year
18507,Fav,904,6288,0,< 5/year
18508,Fav,3143,7052,10000,< 50 / year
18509,Fav,4346,3914,400,< 15/year
18510,Fav,592,2,900,> 400 / year
18511,Fav,1247,7276,0,< 5/year
18512,Fav,6283,115,20000,> 400 / year
18513,Fav,3428,516,100,< 15/year
18514,Fav,5901,2675,100,< 1 / year
18515,Fav,399,1695,10000,< 3 / year
18516,Fav,567,771,700,< 1 / year
18517,Fav,2612,8172,500,< 3 / year
18518,Fav,5760,2818,20000,< 3 / year
18519,Fav,470,864,500,< 1 / year
18520,Fav,5047,6788,5000,< 3 / year
18521,Fav,3423,7181,300,> 400 / year
18522,Fav,7177,1295,800,<400/year
18523,Fav,1942,2353,0,< 50 / year
18524,Fav,2604,3962,0,< 50 / year
18525,Fav,6179,5924,5000,< 1 / year
18526,Fav,2214,6314,5000,<100 / year
18527,Fav,5488,5086,50,< 5/year
18528,Fav,2296,4396,800,< 3 / year
18529,Fav,3370,1214,20000,< 25 / year
18530,Fav,8990,1165,20000,< 3 / year
18531,Fav,4871,1592,50,< 1 / year
18532,Fav,4557,8531,500,< 1 / year
18533,Fav,2922,6005,700,< 3 / year
18534,Fav,4136,556,600,<200/year
18535,Fav,7853,451,50,< 5/year
18536,Fav,1437,6587,0,< 15/year
18537,Fav,3569,753,50000,< 1 / year
18538,Fav,2538,3354,600,< 5/year
18539,Fav,1865,2615,5000,<400/year
18540,Fav,1696,2107,2000,< 5/year
18541,Fav,5625,5016,5000,< 5/year
18542,Fav,4799,211,50000,< 3 / year
18543,Fav,9035,1541,50000,<400/year
18544,Fav,5092,3152,400,< 5/year
18545,Fav,2140,3200,50000,< 5/year
18546,Fav,4573,3269,10000,< 5/year
18547,Fav,3649,638,400,< 3 / year
18548,Fav,2749,3488,700,< 15/year
18549,Fav,4259,8066,10000,<400/year
18550,Fav,5264,8343,400,< 1 / year
18551,Fav,7667,1867,0,<100 / year
18552,Fav,4072,8994,50000,> 400 / year
18553,Fav,1609,8745,50000,< 25 / year
18554,Fav,4060,6856,400,<100 / year
18555,Fav,5036,3791,50000,< 50 / year
18556,Fav,2579,2694,50000,<100 / year
18557,Fav,8853,7491,1000,< 50 / year
18558,Fav,8504,6775,10000,< 5/year
18559,Fav,2358,4973,500,< 5/year
18560,Fav,5528,5477,700,< 3 / year
18561,Fav,609,7409,600,< 25 / year
18562,Fav,8003,7390,1000,< 3 / year
18563,Fav,3592,2825,600,< 3 / year
18564,Fav,3483,1964,900,< 3 / year
18565,Fav,7255,6640,200,< 3 / year
18566,Fav,7841,6793,2000,< 1 / year
18567,Fav,8512,5957,800,< 50 / year
18568,Fav,7710,8604,700,< 15/year
18569,Fav,8597,6030,50,< 1 / year
18570,Fav,8831,4439,10000,< 5/year
18571,Fav,2853,2631,2000,<200/year
18572,Fav,3590,858,900,<100 / year
18573,Fav,1753,3369,800,< 50 / year
18574,Fav,4965,134,100,< 15/year
18575,Fav,4477,5277,1000,<200/year
18576,Fav,6008,8982,50000,< 5/year
18577,Fav,6784,6041,800,< 5/year
18578,Fav,4912,2373,400,<400/year
18579,Fav,5784,619,800,> 400 / year
18580,Fav,3596,6955,200,< 5/year
18581,Fav,6418,8251,100,< 5/year
18582,Fav,4856,1866,5000,< 15/year
18583,Fav,5412,4559,300,< 1 / year
18584,Fav,2743,1100,20000,< 5/year
18585,Fav,3881,7073,300,< 50 / year
18586,Fav,2892,5355,700,< 1 / year
18587,Fav,623,7325,600,< 3 / year
18588,Fav,4321,5623,50,< 50 / year
18589,Fav,3580,5545,0,< 3 / year
18590,Fav,3304,3199,600,< 15/year
18591,Fav,2108,780,900,> 400 / year
18592,Fav,3821,3277,400,< 1 / year
18593,Fav,2329,5865,900,< 3 / year
18594,Fav,6073,6456,20000,< 5/year
18595,Fav,8939,4140,20000,<100 / year
18596,Fav,1780,4248,600,> 400 / year
18597,Fav,4870,7995,50000,<400/year
18598,Fav,6331,1709,1000,< 1 / year
18599,Fav,4834,5822,10000,<100 / year
18600,Fav,5572,7207,200,<200/year
18601,Fav,5191,5831,400,<400/year
18602,Fav,5148,8278,5000,< 15/year
18603,Fav,8105,8318,50,> 400 / year
18604,Fav,5275,6809,200,< 1 / year
18605,Fav,1952,1992,900,< 25 / year
18606,Fav,2182,3850,300,< 5/year
18607,Fav,2727,4032,300,<100 / year
18608,Fav,8172,3576,1000,<100 / year
18609,Fav,1468,5178,200,< 1 / year
18610,Fav,8596,461,20000,< 1 / year
18611,Fav,5768,6162,200,< 3 / year
18612,Fav,5801,3317,300,< 3 / year
18613,Fav,5375,8716,100,< 5/year
18614,Fav,484,5758,300,< 3 / year
18615,Fav,3200,4917,1000,< 50 / year
18616,Fav,4478,2047,5000,< 1 / year
18617,Fav,5949,7102,10000,< 5/year
18618,Fav,3782,5447,50000,< 25 / year
18619,Fav,1398,5951,2000,< 3 / year
18620,Fav,5842,6551,500,< 5/year
18621,Fav,7389,5249,700,< 3 / year
18622,Fav,198,8680,600,< 5/year
18623,Fav,7386,8119,50000,< 3 / year
18624,Fav,2195,8373,2000,< 3 / year
18625,Fav,4051,8315,500,<100 / year
18626,Fav,3491,7718,100,< 50 / year
18627,Fav,3993,3362,800,< 1 / year
18628,Fav,3597,4715,1000,< 1 / year
18629,Fav,1808,2914,100,< 5/year
18630,Fav,7878,4977,20000,< 5/year
18631,Fav,6121,460,100,< 50 / year
18632,Fav,4174,1044,200,> 400 / year
18633,Fav,1463,4873,600,< 5/year
18634,Fav,350,2711,900,<200/year
18635,Fav,1758,3738,600,< 5/year
18636,Fav,2963,1974,100,< 50 / year
18637,Fav,6018,7895,300,< 5/year
18638,Fav,5050,4616,700,< 1 / year
18639,Fav,5948,8528,1000,< 25 / year
18640,Fav,2306,2811,700,< 3 / year
18641,Fav,8275,6242,50000,< 5/year
18642,Fav,625,4548,0,< 15/year
18643,Fav,1536,6010,5000,< 25 / year
18644,Fav,2592,943,0,< 25 / year
18645,Fav,7509,5532,500,< 5/year
18646,Fav,4429,6660,5000,< 5/year
18647,Fav,6366,1433,800,< 3 / year
18648,Fav,4479,8160,50000,< 1 / year
18649,Fav,4109,2562,100,< 5/year
18650,Fav,630,4073,20000,< 50 / year
18651,Fav,4791,2618,600,< 25 / year
18652,Fav,5224,2383,20000,<200/year
18653,Fav,8962,7510,500,< 5/year
18654,Fav,6651,2851,900,< 5/year
18655,Fav,5514,1142,800,< 5/year
18656,Fav,1882,1114,0,< 15/year
18657,Fav,2581,3418,50000,< 5/year
18658,Fav,8688,6296,500,<100 / year
18659,Fav,4744,4912,0,< 3 / year
18660,Fav,1116,1701,400,> 400 / year
18661,Fav,2659,1819,600,< 3 / year
18662,Fav,5308,3879,50000,< 15/year
18663,Fav,629,6649,600,< 3 / year
18664,Fav,8775,7552,400,< 5/year
18665,Fav,1540,7803,10000,< 15/year
18666,Fav,5681,7051,200,< 5/year
18667,Fav,2993,269,500,<200/year
18668,Fav,5181,7123,0,< 3 / year
18669,Fav,7202,3587,50,< 3 / year
18670,Fav,2796,3637,0,< 5/year
18671,Fav,5490,1889,5000,< 3 / year
18672,Fav,5209,6658,0,< 3 / year
18673,Fav,7058,5197,20000,< 15/year
18674,Fav,1287,8889,600,< 5/year
18675,Fav,8730,3534,50,< 5/year
18676,Fav,5381,1492,300,< 1 / year
18677,Fav,8869,3853,800,< 5/year
18678,Fav,3312,1846,1000,< 1 / year
18679,Fav,6419,5443,400,< 5/year
18680,Fav,5736,3341,50000,< 3 / year
18681,Fav,7141,390,2000,< 5/year
18682,Fav,5439,6225,20000,< 5/year
18683,Fav,880,4106,700,< 1 / year
18684,Fav,2847,836,5000,< 5/year
18685,Fav,8286,6968,50000,< 5/year
18686,Fav,4529,8371,10000,<100 / year
18687,Fav,2588,84,1000,< 1 / year
18688,Fav,1027,831,300,< 5/year
18689,Fav,3767,7105,500,< 15/year
18690,Fav,1902,1786,2000,< 1 / year
18691,Fav,8573,3172,0,> 400 / year
18692,Fav,7566,1558,20000,> 400 / year
18693,Fav,2174,4461,100,< 3 / year
18694,Fav,7416,8221,500,< 3 / year
18695,Fav,7646,7009,600,< 5/year
18696,Fav,1507,5465,400,> 400 / year
18697,Fav,5166,8913,5000,< 1 / year
18698,Fav,6711,4883,10000,<100 / year
18699,Fav,1433,5676,20000,< 1 / year
18700,Fav,6677,6471,600,<200/year
18701,Fav,3926,5900,400,< 1 / year
18702,Fav,7955,7013,0,< 5/year
18703,Fav,5259,6418,300,< 5/year
18704,Fav,6186,3139,10000,< 3 / year
18705,Fav,6881,6317,100,< 5/year
18706,Fav,1827,4422,20000,< 25 / year
18707,Fav,1726,5991,400,< 3 / year
18708,Fav,6939,919,300,< 5/year
18709,Fav,4276,5591,20000,<200/year
18710,Fav,4555,1272,400,< 5/year
18711,Fav,1233,6193,400,< 1 / year
18712,Fav,8603,2127,300,< 5/year
18713,Fav,6979,5888,300,< 5/year
18714,Fav,7370,5447,200,< 50 / year
18715,Fav,6374,274,0,< 15/year
18716,Fav,1027,5188,900,< 25 / year
18717,Fav,8954,2013,900,< 3 / year
18718,Fav,6999,7750,1000,< 15/year
18719,Fav,5657,5290,50000,< 5/year
18720,Fav,2597,3665,100,< 15/year
18721,Fav,8728,5020,800,<200/year
18722,Fav,1946,2085,100,< 15/year
18723,Fav,3892,8137,400,< 1 / year
18724,Fav,3714,1000,300,< 1 / year
18725,Fav,4394,5925,2000,> 400 / year
18726,Fav,721,5659,50000,< 3 / year
18727,Fav,3798,6187,500,<100 / year
18728,Fav,4160,3895,500,< 5/year
18729,Fav,8238,1462,50000,> 400 / year
18730,Fav,2109,3310,10000,> 400 / year
18731,Fav,1938,5569,50,< 3 / year
18732,Fav,654,8596,2000,< 25 / year
18733,Fav,3473,120,900,< 3 / year
18734,Fav,3379,6155,2000,< 5/year
18735,Fav,3087,5382,800,< 5/year
18736,Fav,775,7217,500,< 5/year
18737,Fav,4852,812,100,< 15/year
18738,Fav,8686,885,100,< 1 / year
18739,Fav,3319,4819,300,< 1 / year
18740,Fav,789,8037,50,< 50 / year
18741,Fav,1936,6075,700,< 1 / year
18742,Fav,2105,3063,400,< 3 / year
18743,Fav,8846,4512,100,> 400 / year
18744,Fav,2796,2681,600,< 15/year
18745,Fav,8385,7053,1000,< 3 / year
18746,Fav,2500,437,5000,< 15/year
18747,Fav,2591,5295,50000,< 50 / year
18748,Fav,5064,1700,10000,< 25 / year
18749,Fav,3263,7049,400,< 3 / year
18750,Fav,4332,6568,700,> 400 / year
18751,Fav,5925,8234,700,<400/year
18752,Fav,1663,5616,600,< 5/year
18753,Fav,5741,7759,600,< 1 / year
18754,Fav,8251,65,1000,> 400 / year
18755,Fav,2286,972,100,< 5/year
18756,Fav,6196,1992,200,< 15/year
18757,Fav,2057,4160,600,< 3 / year
18758,Fav,4925,7888,2000,< 3 / year
18759,Fav,5279,7560,50000,< 15/year
18760,Fav,7158,1800,500,<100 / year
18761,Fav,194,6063,50,< 5/year
18762,Fav,6208,942,2000,<100 / year
18763,Fav,4243,1375,20000,< 25 / year
18764,Fav,4102,1354,700,<100 / year
18765,Fav,7812,1442,600,> 400 / year
18766,Fav,4665,4259,100,< 5/year
18767,Fav,1564,4384,200,< 5/year
18768,Fav,8459,3677,600,< 1 / year
18769,Fav,7841,4245,600,< 5/year
18770,Fav,8696,5976,500,< 5/year
18771,Fav,7695,4422,200,< 3 / year
18772,Fav,605,4635,0,< 5/year
18773,Fav,6932,6367,1000,<200/year
18774,Fav,6557,830,700,< 50 / year
18775,Fav,232,6617,0,< 3 / year
18776,Fav,170,6900,1000,< 5/year
18777,Fav,2444,8130,200,<400/year
18778,Fav,4762,6657,700,<100 / year
18779,Fav,5369,5486,300,< 5/year
18780,Fav,5362,7585,700,< 50 / year
18781,Fav,6133,6512,100,< 3 / year
18782,Fav,241,2016,700,< 25 / year
18783,Fav,3476,8140,500,< 5/year
18784,Fav,3087,3357,0,< 5/year
18785,Fav,6257,2697,500,< 3 / year
18786,Fav,5823,241,50,<100 / year
18787,Fav,7765,3156,20000,< 5/year
18788,Fav,4183,4888,10000,<200/year
18789,Fav,3748,365,900,< 15/year
18790,Fav,2545,2139,800,< 1 / year
18791,Fav,8777,4931,700,< 5/year
18792,Fav,1008,53,10000,< 3 / year
18793,Fav,7366,4840,20000,< 15/year
18794,Fav,3607,6414,700,< 15/year
18795,Fav,2930,1426,5000,< 5/year
18796,Fav,936,3448,50000,< 5/year
18797,Fav,4673,4302,0,<400/year
18798,Fav,1274,5831,400,< 3 / year
18799,Fav,6122,115,200,< 3 / year
18800,Fav,6189,4025,2000,< 3 / year
18801,Fav,6651,5264,1000,< 25 / year
18802,Fav,797,669,700,< 25 / year
18803,Fav,397,5464,0,< 50 / year
18804,Fav,6089,4346,800,< 1 / year
18805,Fav,1474,2865,600,< 3 / year
18806,Fav,6599,4194,700,< 15/year
18807,Fav,8534,5667,10000,< 5/year
18808,Fav,8281,4449,5000,< 1 / year
18809,Fav,2999,6646,50000,< 15/year
18810,Fav,4704,5990,5000,<200/year
18811,Fav,1411,7441,900,< 1 / year
18812,Fav,9038,6668,0,< 1 / year
18813,Fav,3368,6297,800,< 3 / year
18814,Fav,2871,6324,300,> 400 / year
18815,Fav,1551,6268,400,< 5/year
18816,Fav,8434,5250,400,< 5/year
18817,Fav,5408,4678,5000,<100 / year
18818,Fav,906,8197,50,< 5/year
18819,Fav,6171,2502,500,<200/year
18820,Fav,8911,299,300,< 5/year
18821,Fav,1685,2732,400,< 3 / year
18822,Fav,821,6520,800,<100 / year
18823,Fav,5603,3762,10000,< 5/year
18824,Fav,5022,485,500,< 5/year
18825,Fav,1638,3207,50000,< 1 / year
18826,Fav,7892,2134,500,< 5/year
18827,Fav,4643,4862,5000,< 3 / year
18828,Fav,5893,4825,50000,< 50 / year
18829,Fav,8855,3325,200,<100 / year
18830,Fav,6429,7530,0,< 1 / year
18831,Fav,4308,3372,0,< 3 / year
18832,Fav,5126,5302,20000,< 3 / year
18833,Fav,1408,1054,10000,< 50 / year
18834,Fav,8223,7991,800,< 5/year
18835,Fav,8244,7285,20000,< 25 / year
18836,Fav,6656,1729,0,< 5/year
18837,Fav,8725,2340,20000,> 400 / year
18838,Fav,7064,5227,50,< 25 / year
18839,Fav,7728,4225,100,<400/year
18840,Fav,3183,5326,20000,< 5/year
18841,Fav,7852,4649,100,< 5/year
18842,Fav,1237,6208,1000,> 400 / year
18843,Fav,1770,5529,100,< 5/year
18844,Fav,8059,5373,100,< 5/year
18845,Fav,4810,1223,400,< 5/year
18846,Fav,2223,5382,50,< 5/year
18847,Fav,4210,5953,10000,< 1 / year
18848,Fav,4877,4087,100,< 5/year
18849,Fav,3014,7847,10000,< 1 / year
18850,Fav,4487,6694,800,< 5/year
18851,Fav,7034,2720,1000,< 25 / year
18852,Fav,1137,1684,400,< 25 / year
18853,Fav,325,8800,900,<100 / year
18854,Fav,2016,4524,500,< 1 / year
18855,Fav,6674,581,600,< 5/year
18856,Fav,2658,5444,10000,< 5/year
18857,Fav,6581,5169,100,< 5/year
18858,Fav,8165,518,2000,< 50 / year
18859,Fav,1793,3198,700,< 15/year
18860,Fav,7630,7614,500,< 5/year
18861,Fav,531,7831,900,< 3 / year
18862,Fav,6691,2611,1000,< 1 / year
18863,Fav,7845,8615,600,< 50 / year
18864,Fav,378,1294,800,< 25 / year
18865,Fav,4728,7963,500,< 5/year
18866,Fav,98,8033,10000,<400/year
18867,Fav,7198,2854,800,< 3 / year
18868,Fav,8677,6936,200,< 1 / year
18869,Fav,8070,1906,0,< 1 / year
18870,Fav,5326,5576,2000,< 3 / year
18871,Fav,7085,4763,10000,< 15/year
18872,Fav,3936,8810,50000,< 5/year
18873,Fav,5541,8442,0,< 25 / year
18874,Fav,8628,5663,50000,< 5/year
18875,Fav,8550,1655,200,> 400 / year
18876,Fav,7769,6425,300,< 5/year
18877,Fav,5916,5106,10000,<200/year
18878,Fav,3904,5291,600,<400/year
18879,Fav,1540,4861,5000,< 3 / year
18880,Fav,685,903,2000,< 5/year
18881,Fav,8366,2589,50,< 15/year
18882,Fav,932,6993,10000,< 25 / year
18883,Fav,2512,8688,20000,< 5/year
18884,Fav,8749,5334,500,< 25 / year
18885,Fav,3997,1795,5000,< 50 / year
18886,Fav,7265,398,100,< 50 / year
18887,Fav,966,6804,0,< 1 / year
18888,Fav,5369,1914,0,< 5/year
18889,Fav,1664,4177,0,< 3 / year
18890,Fav,1610,2427,900,<100 / year
18891,Fav,7665,1931,10000,< 25 / year
18892,Fav,6921,8154,1000,<400/year
18893,Fav,2480,4861,300,< 5/year
18894,Fav,3204,7278,20000,< 5/year
18895,Fav,7431,1339,900,<200/year
18896,Fav,3404,1253,200,<400/year
18897,Fav,8448,3332,900,< 5/year
18898,Fav,1132,3051,100,< 25 / year
18899,Fav,648,2567,5000,< 5/year
18900,Fav,3553,9068,2000,< 5/year
18901,Fav,4364,2115,5000,< 25 / year
18902,Fav,3429,3594,0,< 50 / year
18903,Fav,6082,1124,20000,< 5/year
18904,Fav,119,810,50,< 1 / year
18905,Fav,8808,4299,400,< 5/year
18906,Fav,2728,8049,2000,< 5/year
18907,Fav,249,2302,800,> 400 / year
18908,Fav,8476,4249,700,< 5/year
18909,Fav,8452,5900,600,< 15/year
18910,Fav,1930,2163,1000,< 3 / year
18911,Fav,3615,3657,50,< 3 / year
18912,Fav,3694,5229,100,< 1 / year
18913,Fav,7860,6133,800,< 15/year
18914,Fav,5521,2150,20000,< 5/year
18915,Fav,3315,7087,100,< 1 / year
18916,Fav,7420,5518,900,< 25 / year
18917,Fav,6863,2769,100,< 5/year
18918,Fav,2134,2681,400,< 1 / year
18919,Fav,6110,960,50000,< 5/year
18920,Fav,1304,4345,10000,< 5/year
18921,Fav,1834,7227,500,< 1 / year
18922,Fav,3553,6954,800,< 1 / year
18923,Fav,7857,6629,200,< 5/year
18924,Fav,7645,572,2000,<200/year
18925,Fav,5754,6354,100,> 400 / year
18926,Fav,5369,5867,700,<100 / year
18927,Fav,5737,5015,500,< 5/year
18928,Fav,1761,2656,100,< 5/year
18929,Fav,3943,1581,700,< 5/year
18930,Fav,1198,24,900,< 15/year
18931,Fav,2891,6972,700,< 15/year
18932,Fav,3242,4299,2000,< 3 / year
18933,Fav,2446,6974,900,< 5/year
18934,Fav,7340,6637,50000,<200/year
18935,Fav,5202,9019,200,< 3 / year
18936,Fav,1883,8349,900,< 50 / year
18937,Fav,3502,1832,50,< 15/year
